Gene.ID	Chrom	Gene.Name	Biotype	SRR3133925_nodiff_rep1	SRR3133926_nodiff_rep2	SRR3133927_nodiff_rep3	SRR3133928_diff_rep1	SRR3133929_diff_rep2	SRR3133930_diff_rep3
ENSG00000165125	7	TRPV6	protein_coding	0	0	0	1	0	1
ENSG00000127412	7	TRPV5	protein_coding	0	0	0	0	0	0
ENSG00000165131	7	LLCFC1	protein_coding	1	1	0	0	0	1
ENSG00000197993	7	KEL	protein_coding	7	10	4	9	9	4
ENSG00000179468	7	OR9A2	protein_coding	1	0	0	0	0	0
ENSG00000225781	7	OR6V1	protein_coding	0	0	0	0	0	0
ENSG00000159763	7	PIP	protein_coding	0	0	0	0	0	0
ENSG00000236398	7	TAS2R39	protein_coding	0	0	0	0	0	0
ENSG00000221937	7	TAS2R40	protein_coding	0	1	0	0	0	1
ENSG00000197448	7	GSTK1	protein_coding	2091	1934	1635	2594	2378	2423
ENSG00000178826	7	TMEM139	protein_coding	14	15	8	8	19	13
ENSG00000106144	7	CASP2	protein_coding	1400	1305	1321	996	1655	1540
ENSG00000188037	7	CLCN1	protein_coding	0	1	1	3	6	4
ENSG00000159784	7	FAM131B	protein_coding	155	133	97	750	708	409
ENSG00000159840	7	ZYX	protein_coding	2452	2436	1680	3665	3912	3213
ENSG00000146904	7	EPHA1	protein_coding	20	17	22	29	29	25
ENSG00000185899	7	TAS2R60	protein_coding	0	0	0	0	0	0
ENSG00000221855	7	TAS2R41	protein_coding	0	0	0	0	0	0
ENSG00000271079	7	CTAGE15	protein_coding	0	0	0	0	0	0
ENSG00000170379	7	TCAF2	protein_coding	0	0	0	1	5	0
ENSG00000283528	7	TCAF2C	protein_coding	0	0	0	0	0	0
ENSG00000271321	7	CTAGE6	protein_coding	0	0	0	0	0	0
ENSG00000198420	7	TCAF1	protein_coding	4196	3675	3524	3745	4535	4537
ENSG00000221910	7	OR2F2	protein_coding	0	0	0	0	0	0
ENSG00000213215	7	OR2F1	protein_coding	0	0	1	1	1	1
ENSG00000221813	7	OR6B1	protein_coding	0	0	0	0	0	0
ENSG00000221836	7	OR2A5	protein_coding	0	0	0	0	0	0
ENSG00000221933	7	OR2A25	protein_coding	0	0	0	0	0	0
ENSG00000221858	7	OR2A12	protein_coding	0	0	0	0	0	0
ENSG00000221989	7	OR2A2	protein_coding	0	0	0	0	0	0
ENSG00000221938	7	OR2A14	protein_coding	0	0	0	0	0	0
ENSG00000225932	7	CTAGE4	protein_coding	0	0	0	0	0	0
ENSG00000213214	7	ARHGEF35	protein_coding	0	0	0	0	0	0
ENSG00000212807	7	OR2A42	protein_coding	0	0	0	0	0	0
ENSG00000243896	7	OR2A7	protein_coding	0	0	0	0	0	0
ENSG00000244693	7	CTAGE8	protein_coding	1	1	0	0	1	0
ENSG00000221970	7	OR2A1	protein_coding	0	0	0	0	0	0
ENSG00000050327	7	ARHGEF5	protein_coding	0	0	0	0	0	0
ENSG00000106410	7	NOBOX	protein_coding	0	0	0	0	0	0
ENSG00000196511	7	TPK1	protein_coding	2	1	3	5	4	2
ENSG00000174469	7	CNTNAP2	protein_coding	327	291	315	354	314	248
ENSG00000170279	7	C7orf33	protein_coding	0	0	0	1	0	1
ENSG00000055130	7	CUL1	protein_coding	2656	2491	2484	2088	2635	2457
ENSG00000106462	7	EZH2	protein_coding	2496	2408	2385	1298	2079	1968
ENSG00000155660	7	PDIA4	protein_coding	7738	7135	6813	19449	17713	16128
ENSG00000197362	7	ZNF786	protein_coding	626	671	516	524	802	719
ENSG00000204947	7	ZNF425	protein_coding	131	113	122	380	381	413
ENSG00000197024	7	ZNF398	protein_coding	790	765	691	425	665	617
ENSG00000170265	7	ZNF282	protein_coding	1252	1219	993	998	1108	1035
ENSG00000170260	7	ZNF212	protein_coding	621	579	451	600	684	604
ENSG00000204946	7	ZNF783	protein_coding	1011	983	878	1012	1503	1410
ENSG00000196453	7	ZNF777	protein_coding	634	679	616	507	670	666
ENSG00000181220	7	ZNF746	protein_coding	967	981	793	860	1044	901
ENSG00000133619	7	KRBA1	protein_coding	880	924	682	617	697	663
ENSG00000181444	7	ZNF467	protein_coding	128	150	83	486	595	552
ENSG00000197558	7	SSPO	protein_coding	266	227	149	409	765	676
ENSG00000106479	7	ZNF862	protein_coding	789	824	700	931	1039	1018
ENSG00000171130	7	ATP6V0E2	protein_coding	2227	2055	1685	2101	2037	1923
ENSG00000106526	7	ACTR3C	protein_coding	73	67	66	23	27	36
ENSG00000188707	7	ZBED6CL	protein_coding	720	671	547	455	490	440
ENSG00000127399	7	LRRC61	protein_coding	632	623	468	477	743	647
ENSG00000106538	7	RARRES2	protein_coding	21	22	18	134	125	88
ENSG00000214022	7	REPIN1	protein_coding	6907	6841	5373	4324	5384	5132
ENSG00000284041	7	AC073111.3	protein_coding	1	0	1	1	0	0
ENSG00000196456	7	ZNF775	protein_coding	265	290	253	423	543	571
ENSG00000284691	7	AC073111.5	protein_coding	202	226	183	271	229	284
ENSG00000171115	7	GIMAP8	protein_coding	0	0	0	0	0	0
ENSG00000179144	7	GIMAP7	protein_coding	0	0	0	0	0	0
ENSG00000133574	7	GIMAP4	protein_coding	0	0	0	0	0	0
ENSG00000133561	7	GIMAP6	protein_coding	0	0	0	0	0	0
ENSG00000106560	7	GIMAP2	protein_coding	2	2	2	5	5	1
ENSG00000213203	7	GIMAP1	protein_coding	0	0	0	0	0	0
ENSG00000281887	7	GIMAP1-GIMAP5	protein_coding	0	0	0	0	0	0
ENSG00000196329	7	GIMAP5	protein_coding	0	0	0	1	0	0
ENSG00000106565	7	TMEM176B	protein_coding	50	44	31	22	28	42
ENSG00000002933	7	TMEM176A	protein_coding	16	12	3	6	7	10
ENSG00000002726	7	AOC1	protein_coding	10	8	5	4	7	5
ENSG00000055118	7	KCNH2	protein_coding	13303	12283	8851	3691	5159	4765
ENSG00000164867	7	NOS3	protein_coding	41	34	45	23	41	45
ENSG00000181652	7	ATG9B	protein_coding	177	207	182	112	125	140
ENSG00000197150	7	ABCB8	protein_coding	2098	2145	1636	1815	2234	2222
ENSG00000213199	7	ASIC3	protein_coding	500	540	432	499	556	560
ENSG00000164885	7	CDK5	protein_coding	2444	2169	1897	1880	1789	1700
ENSG00000164889	7	SLC4A2	protein_coding	6842	6802	5129	8552	8745	7720
ENSG00000164896	7	FASTK	protein_coding	2563	2486	1940	2127	2101	2115
ENSG00000164897	7	TMUB1	protein_coding	1747	1684	1280	1964	1919	1747
ENSG00000133612	7	AGAP3	protein_coding	4300	4398	3470	2327	3034	2655
ENSG00000164900	7	GBX1	protein_coding	0	0	1	2	2	1
ENSG00000146926	7	ASB10	protein_coding	0	0	0	0	0	0
ENSG00000278685	7	IQCA1L	protein_coding	0	0	0	0	1	1
ENSG00000285480	7	AC021097.2	protein_coding	0	0	0	1	2	0
ENSG00000285292	7	ABCF2	protein_coding	0	0	0	0	0	0
ENSG00000033050	7	ABCF2	protein_coding	666	621	532	563	645	608
ENSG00000033100	7	CHPF2	protein_coding	2141	1959	1683	4560	3005	2645
ENSG00000082014	7	SMARCD3	protein_coding	1298	1227	898	2209	1991	1854
ENSG00000013374	7	NUB1	protein_coding	2544	2417	2238	2794	3177	3031
ENSG00000187260	7	WDR86	protein_coding	734	698	480	1756	1970	1562
ENSG00000127377	7	CRYGN	protein_coding	4	6	3	15	11	14
ENSG00000106615	7	RHEB	protein_coding	2110	1867	1862	1736	1840	1757
ENSG00000106617	7	PRKAG2	protein_coding	365	369	352	368	440	398
ENSG00000106648	7	GALNTL5	protein_coding	0	0	0	1	0	0
ENSG00000178234	7	GALNT11	protein_coding	1585	1576	1464	2004	1974	2053
ENSG00000055609	7	KMT2C	protein_coding	3347	3259	3114	2108	4000	3673
ENSG00000196584	7	XRCC2	protein_coding	1235	1296	1180	187	613	478
ENSG00000133627	7	ACTR3B	protein_coding	937	962	831	355	579	564
ENSG00000130226	7	DPP6	protein_coding	140	168	125	156	198	259
ENSG00000157212	7	PAXIP1	protein_coding	448	390	425	253	374	357
ENSG00000157219	7	HTR5A	protein_coding	0	0	0	0	0	0
ENSG00000186480	7	INSIG1	protein_coding	336	310	311	1093	1232	1150
ENSG00000164778	7	EN2	protein_coding	1	0	1	2	1	0
ENSG00000146910	7	CNPY1	protein_coding	0	0	0	0	0	0
ENSG00000184863	7	RBM33	protein_coding	2354	2404	1948	1543	2617	2450
ENSG00000164690	7	SHH	protein_coding	0	3	0	0	0	0
ENSG00000105982	7	RNF32	protein_coding	223	223	218	117	178	150
ENSG00000105983	7	LMBR1	protein_coding	3553	3128	3268	2227	3239	3116
ENSG00000146909	7	NOM1	protein_coding	1624	1632	1381	812	1232	1277
ENSG00000130675	7	MNX1	protein_coding	0	0	0	0	2	0
ENSG00000009335	7	UBE3C	protein_coding	3629	3530	3243	3019	4186	3844
ENSG00000105993	7	DNAJB6	protein_coding	2695	2632	2487	3355	3990	3673
ENSG00000155093	7	PTPRN2	protein_coding	3002	2988	2276	738	1356	1440
ENSG00000146918	7	NCAPG2	protein_coding	3784	3588	3367	929	2035	1891
ENSG00000117868	7	ESYT2	protein_coding	1884	1835	1720	2073	2428	2242
ENSG00000126870	7	WDR60	protein_coding	1086	1139	1040	954	1239	1182
ENSG00000106018	7	VIPR2	protein_coding	96	92	78	433	566	200
ENSG00000182378	X	PLCXD1	protein_coding	1060	1147	853	601	1097	1016
ENSG00000178605	X	GTPBP6	protein_coding	1366	1287	1048	938	1155	1181
ENSG00000167393	X	PPP2R3B	protein_coding	902	931	731	486	640	613
ENSG00000185960	X	SHOX	protein_coding	0	0	0	0	0	0
ENSG00000205755	X	CRLF2	protein_coding	0	0	0	0	0	0
ENSG00000198223	X	CSF2RA	protein_coding	0	0	0	0	0	0
ENSG00000185291	X	IL3RA	protein_coding	10	17	13	93	71	62
ENSG00000169100	X	SLC25A6	protein_coding	19054	18574	13609	15506	17099	14735
ENSG00000169093	X	ASMTL	protein_coding	569	497	414	1693	1478	1401
ENSG00000182162	X	P2RY8	protein_coding	0	1	0	0	0	0
ENSG00000197976	X	AKAP17A	protein_coding	2381	2455	1941	1985	2677	2545
ENSG00000196433	X	ASMT	protein_coding	0	1	0	0	0	0
ENSG00000169084	X	DHRSX	protein_coding	434	452	384	507	464	397
ENSG00000214717	X	ZBED1	protein_coding	1307	1244	1019	1397	1801	1831
ENSG00000002586	X	CD99	protein_coding	943	930	773	5079	3701	3201
ENSG00000124343	X	XG	protein_coding	0	0	0	0	1	0
ENSG00000056998	X	GYG2	protein_coding	9	8	6	443	474	387
ENSG00000006756	X	ARSD	protein_coding	263	261	203	1156	1014	1024
ENSG00000157399	X	ARSE	protein_coding	0	0	0	1	3	4
ENSG00000205667	X	ARSH	protein_coding	0	0	0	0	0	0
ENSG00000062096	X	ARSF	protein_coding	0	0	0	1	0	1
ENSG00000101825	X	MXRA5	protein_coding	0	0	0	0	0	0
ENSG00000183943	X	PRKX	protein_coding	1105	1081	920	598	876	779
ENSG00000146938	X	NLGN4X	protein_coding	497	467	423	190	223	184
ENSG00000169059	X	VCX3A	protein_coding	0	0	0	0	0	1
ENSG00000130021	X	PUDP	protein_coding	437	413	351	284	470	454
ENSG00000101846	X	STS	protein_coding	492	422	416	186	265	224
ENSG00000182583	X	VCX	protein_coding	0	0	0	2	1	0
ENSG00000006757	X	PNPLA4	protein_coding	190	158	157	432	405	381
ENSG00000177504	X	VCX2	protein_coding	0	0	0	0	0	0
ENSG00000205642	X	VCX3B	protein_coding	0	2	0	1	2	2
ENSG00000011201	X	ANOS1	protein_coding	6	1	2	47	8	2
ENSG00000183304	X	FAM9A	protein_coding	0	0	0	0	0	0
ENSG00000177138	X	FAM9B	protein_coding	0	0	0	1	0	0
ENSG00000101849	X	TBL1X	protein_coding	668	701	610	499	686	583
ENSG00000101850	X	GPR143	protein_coding	5	2	1	4	4	1
ENSG00000146950	X	SHROOM2	protein_coding	133	127	113	94	136	115
ENSG00000234469	X	CLDN34	protein_coding	1	0	0	0	0	0
ENSG00000047644	X	WWC3	protein_coding	919	878	691	931	1145	1033
ENSG00000073464	X	CLCN4	protein_coding	846	861	834	666	1040	903
ENSG00000101871	X	MID1	protein_coding	720	629	511	157	191	206
ENSG00000004961	X	HCCS	protein_coding	642	564	489	679	715	644
ENSG00000047648	X	ARHGAP6	protein_coding	137	125	102	98	110	65
ENSG00000125363	X	AMELX	protein_coding	0	0	1	1	0	0
ENSG00000005302	X	MSL3	protein_coding	963	939	878	739	931	866
ENSG00000169933	X	FRMPD4	protein_coding	0	0	0	0	0	0
ENSG00000101911	X	PRPS2	protein_coding	524	518	505	482	567	476
ENSG00000196664	X	TLR7	protein_coding	46	27	54	5	7	3
ENSG00000101916	X	TLR8	protein_coding	0	0	0	0	0	1
ENSG00000205542	X	TMSB4X	protein_coding	2335	2123	2045	8166	7952	7600
ENSG00000187268	X	FAM9C	protein_coding	0	1	0	0	0	0
ENSG00000123594	X	ATXN3L	protein_coding	0	0	0	0	0	0
ENSG00000198759	X	EGFL6	protein_coding	1	0	0	0	0	0
ENSG00000176896	X	TCEANC	protein_coding	54	53	68	78	81	75
ENSG00000123595	X	RAB9A	protein_coding	223	191	199	263	302	263
ENSG00000196459	X	TRAPPC2	protein_coding	588	470	474	609	680	660
ENSG00000046651	X	OFD1	protein_coding	904	877	856	762	1048	1012
ENSG00000046653	X	GPM6B	protein_coding	836	705	656	457	720	453
ENSG00000046647	X	GEMIN8	protein_coding	573	547	467	655	617	566
ENSG00000101958	X	GLRA2	protein_coding	0	0	0	0	1	1
ENSG00000181544	X	FANCB	protein_coding	207	163	173	38	109	101
ENSG00000130150	X	MOSPD2	protein_coding	240	210	221	532	649	666
ENSG00000102048	X	ASB9	protein_coding	27	23	25	176	213	193
ENSG00000165192	X	ASB11	protein_coding	0	0	0	2	0	1
ENSG00000165195	X	PIGA	protein_coding	434	432	476	249	422	381
ENSG00000165197	X	VEGFD	protein_coding	13	11	11	979	918	337
ENSG00000087842	X	PIR	protein_coding	544	486	501	2280	2048	1950
ENSG00000102010	X	BMX	protein_coding	3	1	2	4	2	0
ENSG00000130234	X	ACE2	protein_coding	0	1	0	0	0	0
ENSG00000285602	X	AC097625.2	protein_coding	15	20	18	6	19	14
ENSG00000147003	X	CLTRN	protein_coding	6	3	4	17	8	7
ENSG00000169239	X	CA5B	protein_coding	125	131	117	231	220	181
ENSG00000169249	X	ZRSR2	protein_coding	346	356	309	493	426	498
ENSG00000182287	X	AP1S2	protein_coding	1330	1156	1291	901	1421	1444
ENSG00000126010	X	GRPR	protein_coding	6	4	3	0	1	3
ENSG00000182798	X	MAGEB17	protein_coding	3	1	2	1	0	0
ENSG00000047230	X	CTPS2	protein_coding	1046	1005	947	775	1116	1100
ENSG00000169906	X	S100G	protein_coding	0	0	1	0	0	0
ENSG00000169895	X	SYAP1	protein_coding	1880	1850	1642	1993	2529	2366
ENSG00000086712	X	TXLNG	protein_coding	1078	957	1016	800	1091	921
ENSG00000102054	X	RBBP7	protein_coding	3346	3246	3109	4870	4615	4153
ENSG00000169891	X	REPS2	protein_coding	16	10	11	167	127	117
ENSG00000188158	X	NHS	protein_coding	163	142	168	721	892	779
ENSG00000047634	X	SCML1	protein_coding	345	318	294	255	337	353
ENSG00000131831	X	RAI2	protein_coding	126	153	120	190	225	190
ENSG00000177324	X	BEND2	protein_coding	0	0	0	0	0	1
ENSG00000102098	X	SCML2	protein_coding	855	780	727	311	642	656
ENSG00000008086	X	CDKL5	protein_coding	1013	901	965	573	1114	1021
ENSG00000102104	X	RS1	protein_coding	5	5	4	4	3	5
ENSG00000086717	X	PPEF1	protein_coding	121	110	124	13	28	24
ENSG00000044446	X	PHKA2	protein_coding	980	954	851	668	1075	964
ENSG00000173698	X	ADGRG2	protein_coding	413	374	375	64	558	832
ENSG00000131828	X	PDHA1	protein_coding	1597	1548	1340	1111	1663	1554
ENSG00000180815	X	MAP3K15	protein_coding	25	30	31	8	26	16
ENSG00000147010	X	SH3KBP1	protein_coding	338	338	312	1212	843	779
ENSG00000173681	X	BCLAF3	protein_coding	319	341	295	516	607	579
ENSG00000184368	X	MAP7D2	protein_coding	544	515	470	246	502	432
ENSG00000173674	X	EIF1AX	protein_coding	2047	1775	2021	1600	2217	2360
ENSG00000177189	X	RPS6KA3	protein_coding	1059	916	944	1040	1192	1035
ENSG00000149970	X	CNKSR2	protein_coding	77	87	96	88	151	173
ENSG00000185915	X	KLHL34	protein_coding	1	3	3	2	7	1
ENSG00000091482	X	SMPX	protein_coding	0	0	0	2	0	0
ENSG00000012174	X	MBTPS2	protein_coding	2058	1772	1859	2094	2380	2262
ENSG00000230797	X	YY2	protein_coding	54	84	53	68	87	89
ENSG00000102172	X	SMS	protein_coding	1592	1505	1560	1127	1900	1669
ENSG00000102174	X	PHEX	protein_coding	11	12	9	7	4	7
ENSG00000175809	X	CBLL2	protein_coding	0	0	0	0	0	0
ENSG00000184735	X	DDX53	protein_coding	1	1	1	5	2	2
ENSG00000165186	X	PTCHD1	protein_coding	0	0	0	0	0	0
ENSG00000123131	X	PRDX4	protein_coding	969	839	855	1974	1140	1141
ENSG00000123130	X	ACOT9	protein_coding	726	735	662	904	1133	1048
ENSG00000130066	X	SAT1	protein_coding	126	126	107	617	335	269
ENSG00000184831	X	APOO	protein_coding	343	310	319	280	307	354
ENSG00000165182	X	CXorf58	protein_coding	0	5	2	0	0	0
ENSG00000174010	X	KLHL15	protein_coding	473	458	451	193	364	388
ENSG00000130741	X	EIF2S3	protein_coding	4827	4414	4303	4009	5642	5079
ENSG00000005889	X	ZFX	protein_coding	1090	902	966	663	869	840
ENSG00000067992	X	PDK3	protein_coding	709	702	712	441	600	556
ENSG00000102230	X	PCYT1B	protein_coding	495	451	457	503	668	529
ENSG00000101868	X	POLA1	protein_coding	1217	1120	1137	303	635	595
ENSG00000004848	X	ARX	protein_coding	0	0	2	0	0	1
ENSG00000176774	X	MAGEB18	protein_coding	0	0	0	0	0	0
ENSG00000232030	X	MAGEB6B	protein_coding	0	0	0	0	0	0
ENSG00000176746	X	MAGEB6	protein_coding	3	3	2	3	4	2
ENSG00000188408	X	MAGEB5	protein_coding	0	0	0	0	0	0
ENSG00000224960	X	PPP4R3C	protein_coding	0	0	0	1	0	1
ENSG00000189186	X	DCAF8L2	protein_coding	0	0	0	0	0	0
ENSG00000177689	X	MAGEB10	protein_coding	0	0	0	0	2	1
ENSG00000226372	X	DCAF8L1	protein_coding	2	0	2	0	2	0
ENSG00000169306	X	IL1RAPL1	protein_coding	0	0	0	0	0	0
ENSG00000099399	X	MAGEB2	protein_coding	2	1	1	7	14	11
ENSG00000198798	X	MAGEB3	protein_coding	0	0	0	0	0	0
ENSG00000120289	X	MAGEB4	protein_coding	0	0	0	0	0	0
ENSG00000214107	X	MAGEB1	protein_coding	1	1	0	4	2	6
ENSG00000169297	X	NR0B1	protein_coding	0	0	0	0	0	0
ENSG00000120280	X	CXorf21	protein_coding	0	0	0	0	0	0
ENSG00000198814	X	GK	protein_coding	119	116	113	72	97	91
ENSG00000157625	X	TAB3	protein_coding	921	846	802	734	933	863
ENSG00000132446	X	FTHL17	protein_coding	0	0	0	0	0	0
ENSG00000198947	X	DMD	protein_coding	132	128	181	282	392	350
ENSG00000185448	X	FAM47A	protein_coding	0	0	0	0	0	0
ENSG00000147027	X	TMEM47	protein_coding	0	0	0	2	1	0
ENSG00000189132	X	FAM47B	protein_coding	0	0	0	0	0	0
ENSG00000189023	X	MAGEB16	protein_coding	0	0	0	0	0	1
ENSG00000165164	X	CFAP47	protein_coding	0	0	0	12	2	2
ENSG00000198173	X	FAM47C	protein_coding	0	0	0	0	0	0
ENSG00000130962	X	PRRG1	protein_coding	7	3	3	41	70	84
ENSG00000250349	X	AF241726.2	protein_coding	0	0	0	0	0	0
ENSG00000147036	X	LANCL3	protein_coding	1	0	0	2	0	1
ENSG00000047597	X	XK	protein_coding	0	1	0	0	1	0
ENSG00000165168	X	CYBB	protein_coding	0	0	0	0	0	0
ENSG00000165169	X	DYNLT3	protein_coding	480	346	369	687	678	656
ENSG00000187516	X	HYPM	protein_coding	0	0	0	0	0	0
ENSG00000229674	X	AL121578.2	protein_coding	0	0	0	0	0	0
ENSG00000147041	X	SYTL5	protein_coding	12	10	5	14	21	15
ENSG00000101955	X	SRPX	protein_coding	92	80	69	2715	1139	798
ENSG00000156313	X	RPGR	protein_coding	341	350	269	256	385	394
ENSG00000036473	X	OTC	protein_coding	0	0	2	2	2	3
ENSG00000156298	X	TSPAN7	protein_coding	141	131	134	317	334	421
ENSG00000165175	X	MID1IP1	protein_coding	1167	1142	973	1493	2153	1918
ENSG00000183337	X	BCOR	protein_coding	2959	2971	2615	2347	4223	4036
ENSG00000182220	X	ATP6AP2	protein_coding	1901	1731	1611	4387	3240	3179
ENSG00000238205	X	MPC1L	protein_coding	0	0	0	0	2	0
ENSG00000185753	X	CXorf38	protein_coding	338	372	318	612	641	670
ENSG00000180182	X	MED14	protein_coding	2036	1908	1864	1607	2321	2274
ENSG00000124486	X	USP9X	protein_coding	3667	3411	3410	3960	5419	4874
ENSG00000215301	X	DDX3X	protein_coding	12799	11717	11611	8082	11704	11879
ENSG00000188937	X	NYX	protein_coding	0	0	0	0	0	0
ENSG00000147044	X	CASK	protein_coding	991	962	953	717	1065	1046
ENSG00000171659	X	GPR34	protein_coding	3	0	2	0	0	2
ENSG00000171657	X	GPR82	protein_coding	0	0	1	0	0	0
ENSG00000102055	X	PPP1R2C	protein_coding	0	0	0	0	0	0
ENSG00000189221	X	MAOA	protein_coding	351	357	293	643	868	942
ENSG00000069535	X	MAOB	protein_coding	140	116	96	212	226	180
ENSG00000124479	X	NDP	protein_coding	1	0	1	1	1	1
ENSG00000183690	X	EFHC2	protein_coding	33	20	15	53	73	53
ENSG00000069509	X	FUNDC1	protein_coding	505	446	452	585	542	579
ENSG00000189037	X	DUSP21	protein_coding	0	0	0	0	0	0
ENSG00000147050	X	KDM6A	protein_coding	654	647	623	529	710	578
ENSG00000147113	X	DIPK2B	protein_coding	0	0	0	0	0	0
ENSG00000147121	X	KRBOX4	protein_coding	286	256	237	325	366	397
ENSG00000251192	X	ZNF674	protein_coding	101	103	102	137	133	127
ENSG00000147119	X	CHST7	protein_coding	76	72	72	647	629	889
ENSG00000065923	X	SLC9A7	protein_coding	194	201	182	541	581	736
ENSG00000102218	X	RP2	protein_coding	479	426	455	476	587	548
ENSG00000102221	X	JADE3	protein_coding	679	621	657	456	693	596
ENSG00000130988	X	RGN	protein_coding	4	2	3	3	4	5
ENSG00000147123	X	NDUFB11	protein_coding	1613	1547	1397	1768	1649	1731
ENSG00000182872	X	RBM10	protein_coding	2404	2405	1970	1310	1931	1943
ENSG00000130985	X	UBA1	protein_coding	9502	9182	7697	8550	10782	9993
ENSG00000102225	X	CDK16	protein_coding	3708	3519	2926	3179	4223	4134
ENSG00000102226	X	USP11	protein_coding	5140	5159	4618	6340	6813	6798
ENSG00000147117	X	ZNF157	protein_coding	46	46	40	29	42	46
ENSG00000147124	X	ZNF41	protein_coding	365	360	345	232	299	267
ENSG00000078061	X	ARAF	protein_coding	936	961	680	827	947	930
ENSG00000008056	X	SYN1	protein_coding	435	511	418	197	389	377
ENSG00000102265	X	TIMP1	protein_coding	266	211	159	3588	1424	1176
ENSG00000126759	X	CFP	protein_coding	15	18	7	10	19	22
ENSG00000126767	X	ELK1	protein_coding	1032	986	874	765	894	747
ENSG00000126756	X	UXT	protein_coding	553	535	513	420	462	447
ENSG00000197779	X	ZNF81	protein_coding	589	545	497	289	654	611
ENSG00000147118	X	ZNF182	protein_coding	345	293	288	334	414	399
ENSG00000221994	X	ZNF630	protein_coding	91	84	80	69	80	85
ENSG00000171489	X	SPACA5	protein_coding	0	0	0	0	0	0
ENSG00000171478	X	SPACA5B	protein_coding	0	0	0	0	0	0
ENSG00000165583	X	SSX5	protein_coding	0	0	0	0	0	0
ENSG00000126752	X	SSX1	protein_coding	0	0	0	0	0	0
ENSG00000165584	X	SSX3	protein_coding	0	1	0	0	1	0
ENSG00000268009	X	SSX4	protein_coding	0	0	0	0	0	0
ENSG00000269791	X	SSX4B	protein_coding	0	0	0	0	0	0
ENSG00000017483	X	SLC38A5	protein_coding	22	18	13	14	12	20
ENSG00000068438	X	FTSJ1	protein_coding	1085	1030	847	657	904	848
ENSG00000102312	X	PORCN	protein_coding	286	272	246	233	280	220
ENSG00000147155	X	EBP	protein_coding	289	256	265	187	300	302
ENSG00000286268	X	AF196969.1	protein_coding	0	1	1	0	1	3
ENSG00000068354	X	TBC1D25	protein_coding	357	368	309	296	363	360
ENSG00000102317	X	RBM3	protein_coding	4424	4120	3850	3694	4215	4389
ENSG00000101940	X	WDR13	protein_coding	1619	1587	1182	973	1246	1186
ENSG00000015285	X	WAS	protein_coding	27	19	22	47	38	37
ENSG00000101945	X	SUV39H1	protein_coding	333	355	286	99	157	171
ENSG00000171433	X	GLOD5	protein_coding	0	0	0	0	0	0
ENSG00000102145	X	GATA1	protein_coding	1	2	0	2	0	0
ENSG00000094631	X	HDAC6	protein_coding	1891	1980	1605	1981	2267	2402
ENSG00000187682	X	ERAS	protein_coding	5	4	4	6	8	7
ENSG00000102109	X	PCSK1N	protein_coding	1238	1191	909	3602	2529	2330
ENSG00000102103	X	PQBP1	protein_coding	1095	1082	885	663	773	840
ENSG00000126768	X	TIMM17B	protein_coding	1215	1119	926	965	1095	1029
ENSG00000102100	X	SLC35A2	protein_coding	1052	921	876	1845	1716	1560
ENSG00000102096	X	PIM2	protein_coding	306	277	261	415	473	450
ENSG00000068308	X	OTUD5	protein_coding	2209	2189	1980	3175	3381	3200
ENSG00000102057	X	KCND1	protein_coding	263	259	212	863	972	882
ENSG00000068400	X	GRIPAP1	protein_coding	2751	2596	2385	2546	2829	2914
ENSG00000068323	X	TFE3	protein_coding	1269	1130	963	1504	1582	1441
ENSG00000147144	X	CCDC120	protein_coding	476	437	385	455	603	581
ENSG00000243279	X	PRAF2	protein_coding	489	471	372	1944	1247	1151
ENSG00000196998	X	WDR45	protein_coding	1390	1341	1216	1425	1166	1127
ENSG00000068394	X	GPKOW	protein_coding	652	626	604	597	632	622
ENSG00000269313	X	MAGIX	protein_coding	40	27	33	22	27	30
ENSG00000102007	X	PLP2	protein_coding	947	964	826	807	1319	1462
ENSG00000012211	X	PRICKLE3	protein_coding	3	5	1	0	3	6
ENSG00000102003	X	SYP	protein_coding	2935	2997	2493	1647	2109	2355
ENSG00000102001	X	CACNA1F	protein_coding	1	0	1	1	1	2
ENSG00000101997	X	CCDC22	protein_coding	387	362	298	186	239	274
ENSG00000049768	X	FOXP3	protein_coding	19	18	11	12	17	22
ENSG00000049769	X	PPP1R3F	protein_coding	401	351	319	285	334	321
ENSG00000215274	X	GAGE10	protein_coding	0	0	0	0	0	0
ENSG00000224659	X	GAGE12J	protein_coding	0	0	0	0	0	0
